Date,Trap,Latitude,Longitude,Species,Block,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,sunset,sunrise,SunHours,isRainy,Humidity
2007-08-01,T079,41.766202,-87.562889,CULEX RESTUANS,213,27,6,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T080,41.754676,-87.612922,CULEX PIPIENS,77,9,5,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T080,41.754676,-87.612922,CULEX PIPIENS/RESTUANS,154,18,6,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T080,41.754676,-87.612922,CULEX RESTUANS,231,27,4,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T081,41.821582,-87.62779599999999,CULEX PIPIENS,80,18,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T081,41.821582,-87.62779599999999,CULEX PIPIENS/RESTUANS,120,27,20,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T081,41.821582,-87.62779599999999,CULEX RESTUANS,40,9,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T082,41.803422999999995,-87.642984,CULEX PIPIENS,150,24,52,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T082,41.803422999999995,-87.642984,CULEX PIPIENS/RESTUANS,200,32,69,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T082,41.803422999999995,-87.642984,CULEX RESTUANS,50,8,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T083,41.754292,-87.590773,CULEX PIPIENS,158,18,6,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T083,41.754292,-87.590773,CULEX PIPIENS/RESTUANS,237,27,18,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T083,41.754292,-87.590773,CULEX RESTUANS,237,27,6,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T084,41.692555,-87.598865,CULEX PIPIENS,40,16,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T084,41.692555,-87.598865,CULEX PIPIENS/RESTUANS,40,16,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T085,41.721474,-87.648064,CULEX PIPIENS,30,24,7,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T085,41.721474,-87.648064,CULEX PIPIENS/RESTUANS,30,24,10,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T085,41.721474,-87.648064,CULEX RESTUANS,10,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T086,41.688324,-87.676709,CULEX PIPIENS,176,64,89,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T086,41.688324,-87.676709,CULEX PIPIENS/RESTUANS,176,64,223,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T086,41.688324,-87.676709,CULEX RESTUANS,66,24,28,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T088,41.869107,-87.69629300000001,CULEX PIPIENS,20,18,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T088,41.869107,-87.69629300000001,CULEX PIPIENS/RESTUANS,30,27,9,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T089,41.723195000000004,-87.64997,CULEX PIPIENS,10,5,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T089,41.723195000000004,-87.64997,CULEX PIPIENS/RESTUANS,10,5,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T090,41.868077,-87.666901,CULEX PIPIENS,33,27,24,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T090,41.868077,-87.666901,CULEX PIPIENS/RESTUANS,33,27,61,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T090,41.868077,-87.666901,CULEX RESTUANS,33,27,8,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T091,41.862292,-87.64886,CULEX PIPIENS,22,16,16,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T091,41.862292,-87.64886,CULEX PIPIENS/RESTUANS,33,24,24,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T091,41.862292,-87.64886,CULEX RESTUANS,11,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T092,41.869215999999994,-87.627561,CULEX PIPIENS,22,16,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T092,41.869215999999994,-87.627561,CULEX PIPIENS/RESTUANS,33,24,15,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T092,41.869215999999994,-87.627561,CULEX RESTUANS,11,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T094,41.720848,-87.666014,CULEX PIPIENS,17,9,6,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T094,41.720848,-87.666014,CULEX PIPIENS/RESTUANS,17,9,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T094,41.720848,-87.666014,CULEX RESTUANS,17,9,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T096,41.731922,-87.677512,CULEX PIPIENS,44,16,17,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T096,41.731922,-87.677512,CULEX PIPIENS/RESTUANS,44,16,20,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T096,41.731922,-87.677512,CULEX RESTUANS,22,8,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T096,41.731922,-87.677512,CULEX SALINARIUS,22,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T097,41.644612,-87.60449799999999,CULEX PIPIENS/RESTUANS,164,10,11,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T099,41.733643,-87.55551,CULEX PIPIENS,89,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T099,41.733643,-87.55551,CULEX PIPIENS/RESTUANS,178,16,4,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T099,41.733643,-87.55551,CULEX RESTUANS,89,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T100,41.717753,-87.531657,CULEX PIPIENS,98,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T100,41.717753,-87.531657,CULEX PIPIENS/RESTUANS,196,16,9,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T100,41.717753,-87.531657,CULEX RESTUANS,98,8,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T102,41.750498,-87.605294,CULEX PIPIENS,10,5,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T102,41.750498,-87.605294,CULEX PIPIENS/RESTUANS,20,10,13,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T102,41.750498,-87.605294,CULEX RESTUANS,20,10,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T103,41.702723999999996,-87.536497,CULEX PIPIENS,22,10,88,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T103,41.702723999999996,-87.536497,CULEX PIPIENS/RESTUANS,99,45,378,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T103,41.702723999999996,-87.536497,CULEX RESTUANS,22,10,43,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T103,41.702723999999996,-87.536497,CULEX TERRITANS,11,5,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T107,41.729669,-87.582699,CULEX PIPIENS,81,5,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T107,41.729669,-87.582699,CULEX PIPIENS/RESTUANS,81,5,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T114,41.798697,-87.736812,CULEX PIPIENS,104,16,5,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T114,41.798697,-87.736812,CULEX PIPIENS/RESTUANS,156,24,51,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T114,41.798697,-87.736812,CULEX RESTUANS,104,16,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T114,41.798697,-87.736812,CULEX TERRITANS,104,16,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T115,41.673408,-87.599862,CULEX PIPIENS,384,160,1543,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T115,41.673408,-87.599862,CULEX PIPIENS/RESTUANS,192,80,765,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T115,41.673408,-87.599862,CULEX RESTUANS,48,20,164,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T115,41.673408,-87.599862,CULEX SALINARIUS,12,5,5,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T115,41.673408,-87.599862,CULEX TERRITANS,12,5,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T128,41.704572,-87.56566600000001,CULEX PIPIENS,24,8,36,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T128,41.704572,-87.56566600000001,CULEX PIPIENS/RESTUANS,48,16,69,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T128,41.704572,-87.56566600000001,CULEX RESTUANS,24,8,12,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T128,41.704572,-87.56566600000001,CULEX SALINARIUS,24,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T129,41.891126,-87.61156,CULEX PIPIENS,53,5,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T129,41.891126,-87.61156,CULEX PIPIENS/RESTUANS,106,10,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T129,41.891126,-87.61156,CULEX RESTUANS,53,5,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T135,41.662014,-87.72460799999999,CULEX PIPIENS,126,24,67,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T135,41.662014,-87.72460799999999,CULEX PIPIENS/RESTUANS,126,24,89,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T135,41.662014,-87.72460799999999,CULEX RESTUANS,42,8,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T135,41.662014,-87.72460799999999,CULEX SALINARIUS,42,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T138,41.726465000000005,-87.585413,CULEX PIPIENS,110,55,477,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T138,41.726465000000005,-87.585413,CULEX PIPIENS/RESTUANS,60,30,219,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T138,41.726465000000005,-87.585413,CULEX RESTUANS,50,25,203,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T138,41.726465000000005,-87.585413,CULEX SALINARIUS,10,5,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T138,41.726465000000005,-87.585413,CULEX TERRITANS,10,5,9,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T141,41.961743,-87.76007,CULEX PIPIENS,106,18,6,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T141,41.961743,-87.76007,CULEX PIPIENS/RESTUANS,53,9,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T142,41.953067,-87.776792,CULEX PIPIENS,40,8,3,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T142,41.953067,-87.776792,CULEX PIPIENS/RESTUANS,80,16,5,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T143,41.999128999999996,-87.795585,CULEX PIPIENS,130,16,17,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T143,41.999128999999996,-87.795585,CULEX PIPIENS/RESTUANS,130,16,14,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T143,41.999128999999996,-87.795585,CULEX RESTUANS,65,8,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T144,41.94016,-87.794896,CULEX PIPIENS,66,18,11,1,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T144,41.94016,-87.794896,CULEX PIPIENS/RESTUANS,66,18,42,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T144,41.94016,-87.794896,CULEX RESTUANS,33,9,1,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T145,41.878114000000004,-87.629798,CULEX PIPIENS,129,9,7,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T145,41.878114000000004,-87.629798,CULEX PIPIENS/RESTUANS,172,12,25,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T145,41.878114000000004,-87.629798,CULEX RESTUANS,129,9,4,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T146,41.958271,-87.702575,CULEX PIPIENS,84,18,4,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T146,41.958271,-87.702575,CULEX PIPIENS/RESTUANS,42,9,12,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T146,41.958271,-87.702575,CULEX RESTUANS,84,18,5,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
2007-08-01,T147,41.932094,-87.700117,CULEX PIPIENS/RESTUANS,28,8,2,0,92,69.0,80.5,8.0,62,69.0,0445,1911,HZ,0.0,29.314999999999998,30.0,3.5,9,4.1,15.5,2007-08-01 19:11:00,2007-08-01 04:45:00,866.0,0,53.37
